time,site_id,source,counter,value
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_A,ifHCInBroadcastPkts,593
24-11-2025 6.00,E6160_C6610,Rectifier=3,pmOutputCurrent,0.117647
24-11-2025 6.00,E6160_C6610,Rectifier=2,pmOutputCurrent,0.617647
24-11-2025 6.00,E6160_C6610,Rectifier=1,pmOutputCurrent,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=7,pmOutputCurrent,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=6,pmOutputCurrent,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=5,pmOutputCurrent,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=3,pmOutputCurrent,9.681818
24-11-2025 6.00,E6150G2_C6610,Rectifier=2,pmOutputCurrent,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=1,pmOutputCurrent,0
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=2,pmOutputCurrent,0
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=1,pmOutputCurrent,0
24-11-2025 6.00,E6160_C6610,EnergyMeter=Blvd-1,pmMinPowerConsumption,83
24-11-2025 6.00,E6160_C6610,EnergyMeter=1,pmMinPowerConsumption,92
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=DcBranch-1,pmMinPowerConsumption,257
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=Blvd-1,pmMinPowerConsumption,54
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=1,pmMinPowerConsumption,54
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=1,pmMinPowerConsumption,0
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_3,pmMinPower,0
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_2,pmMinPower,0
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=1,pmOutputEnergy,0
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_1,pmMinPower,0
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=2,pmOutputEnergy,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=2,pmOutputEnergy,0
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=2,pmOutputVoltage,578.036364
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=1,pmOutputVoltage,577
24-11-2025 6.00,E6160_C6610,Rectifier=2,pmOutputPower,33.352941
24-11-2025 6.00,E6160_C6610,Rectifier=1,pmOutputPower,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=7,pmOutputPower,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=6,pmOutputPower,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=5,pmOutputPower,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=3,pmOutputPower,505.518182
24-11-2025 6.00,E6150G2_C6610,Rectifier=2,pmOutputPower,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=1,pmOutputPower,0
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=2,pmOutputPower,0
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=1,pmOutputPower,0
24-11-2025 6.00,E6160_C6610,Rectifier=3,pmOutputEnergy,0
24-11-2025 6.00,E6160_C6610,Rectifier=2,pmOutputEnergy,0
24-11-2025 6.00,E6160_C6610,Rectifier=1,pmOutputEnergy,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=7,pmOutputEnergy,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=6,pmOutputEnergy,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=5,pmOutputEnergy,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=3,pmOutputEnergy,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=1,pmOutputEnergy,0
24-11-2025 6.00,E6160_C6610,EnergyMeter=Blvd-1,pmMaxPowerConsumption,88
24-11-2025 6.00,E6160_C6610,EnergyMeter=1,pmMaxPowerConsumption,122
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=DcBranch-1,pmMaxPowerConsumption,305
24-11-2025 6.00,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,1
24-11-2025 6.00,E6150G2_C6610,EnergyStorage=1,pmEnergyStorageChargeEnergy,0
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_3,pmEnergy,0
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_2,pmEnergy,1
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_1,pmEnergy,1
24-11-2025 6.00,E6160_C6610,Battery=1,pmDisconnectsAtCharge,1
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmDisconnectsAtCharge,0
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmDisconnectsAtCharge,0
24-11-2025 6.00,E6160_C6610,BatteryBackup=1,pmDischargingEnergy,0
24-11-2025 6.00,E6160_C6610,Battery=1,pmDischargingEnergy,0
24-11-2025 6.00,E6150G2_C6610,BatteryBackup=1,pmDischargingEnergy,0
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmDischargingEnergy,0
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmDischargingEnergy,0
24-11-2025 6.00,E6160_C6610,BatteryBackup=1,pmDischargeCurrentHighTime,0
24-11-2025 6.00,E6160_C6610,Battery=1,pmDischargeCurrentHighTime,0
24-11-2025 6.00,E6150G2_C6610,BatteryBackup=1,pmDischargeCurrentHighTime,0
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmDischargeCurrentHighTime,0
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmDischargeCurrentHighTime,0
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=2,pmDcDcConverterState,0
24-11-2025 6.00,E6160_C6610,EnergyStorage=1,pmEnergyStorageEnergyAccumulated,7
24-11-2025 6.00,E6150G2_C6610,EnergyStorage=1,pmEnergyStoragePower,0
24-11-2025 6.00,E6160_C6610,EnergyStorage=1,pmEnergyStoragePower,0
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmFullDischargeCycles,27
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=Blvd-1,pmMaxPowerConsumption,327
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=1,pmMaxPowerConsumption,597
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=1,pmMaxPowerConsumption,2
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_3,pmMaxPower,0
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_2,pmMaxPower,6
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_1,pmMaxPower,11
24-11-2025 6.00,E6160_C6610,Rectifier=3,pmInputVoltage,2310.911765
24-11-2025 6.00,E6160_C6610,Rectifier=2,pmInputVoltage,2311
24-11-2025 6.00,E6160_C6610,Rectifier=1,pmInputVoltage,2310
24-11-2025 6.00,E6150G2_C6610,Rectifier=1,pmOutputVoltage,520.381818
24-11-2025 6.00,E6150G2_C6610,Rectifier=7,pmInputVoltage,2306
24-11-2025 6.00,E6150G2_C6610,Rectifier=5,pmInputVoltage,2300.781818
24-11-2025 6.00,E6150G2_C6610,Rectifier=3,pmInputVoltage,2297.036364
24-11-2025 6.00,E6150G2_C6610,Rectifier=2,pmInputVoltage,2301.918182
24-11-2025 6.00,E6150G2_C6610,Rectifier=1,pmInputVoltage,2303.754545
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=2,pmInputVoltage,521.690909
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=1,pmInputVoltage,522.018182
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=2,pmInputCurrent,0
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=1,pmInputCurrent,0
24-11-2025 6.00,E6160_C6610,Battery=1,pmFullDischargeCycles,5
24-11-2025 6.00,E6150G2_C6610,Rectifier=6,pmInputVoltage,2298.072727
24-11-2025 6.00,E6150G2_C6610,Rectifier=2,pmOutputVoltage,520.590909
24-11-2025 6.00,E6150G2_C6610,Rectifier=3,pmOutputVoltage,520.4
24-11-2025 6.00,E6150G2_C6610,Rectifier=5,pmOutputVoltage,520.081818
24-11-2025 6.00,E6160_C6610,Rectifier=2,pmTotalRunningHours,65
24-11-2025 6.00,E6160_C6610,Rectifier=1,pmTotalRunningHours,65
24-11-2025 6.00,E6150G2_C6610,Rectifier=7,pmTotalRunningHours,129
24-11-2025 6.00,E6150G2_C6610,Rectifier=6,pmTotalRunningHours,165
24-11-2025 6.00,E6150G2_C6610,Rectifier=5,pmTotalRunningHours,129
24-11-2025 6.00,E6150G2_C6610,Rectifier=3,pmTotalRunningHours,162
24-11-2025 6.00,E6150G2_C6610,Rectifier=2,pmTotalRunningHours,165
24-11-2025 6.00,E6150G2_C6610,Rectifier=1,pmTotalRunningHours,156
24-11-2025 6.00,E6160_C6610,PowerProfile=1,pmTotalEnergyConsumption,186007
24-11-2025 6.00,E6150G2_C6610,PowerProfile=1,pmTotalEnergyConsumption,308740
24-11-2025 6.00,E6160_C6610,Rectifier=3,pmTemperature,20
24-11-2025 6.00,E6160_C6610,Rectifier=2,pmTemperature,21
24-11-2025 6.00,E6160_C6610,Rectifier=1,pmTemperature,20.264706
24-11-2025 6.00,E6150G2_C6610,Rectifier=7,pmTemperature,18
24-11-2025 6.00,E6150G2_C6610,Rectifier=6,pmTemperature,22.345455
24-11-2025 6.00,E6150G2_C6610,Rectifier=5,pmTemperature,17.736364
24-11-2025 6.00,E6150G2_C6610,Rectifier=3,pmTemperature,21.181818
24-11-2025 6.00,E6150G2_C6610,Rectifier=2,pmTemperature,26.163636
24-11-2025 6.00,E6150G2_C6610,Rectifier=1,pmTemperature,17.309091
24-11-2025 6.00,E6160_C6610,Rectifier=3,pmTotalRunningHours,65
24-11-2025 6.00,E6150G2_C6610,FieldReplaceableUnit=Controller6610,pmUnitTemperatureLevel,4
24-11-2025 6.00,E6160_C6610,FieldReplaceableUnit=Controller6610,pmUnitTemperatureLevel,1.333333
24-11-2025 6.00,E6150G2_C6610,DcBooster=1,pmUtilization,0
24-11-2025 6.00,E6160_C6610,EnergyMeter=Blvd-1,pmVoltage,55
24-11-2025 6.00,E6160_C6610,EnergyMeter=1,pmVoltage,55
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=DcBranch-1,pmVoltage,52
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=Blvd-1,pmVoltage,52
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=1,pmVoltage,52
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=1,pmVoltage,52.018018
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_3,pmVoltage,584.209091
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_2,pmVoltage,584.209091
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_1,pmVoltage,584.209091
24-11-2025 6.00,E6160_C6610,TimeConfiguredPeakLoadShifting=1,pmTcplsDischargePower,0
24-11-2025 6.00,E6160_C6610,Rectifier=3,pmUtilization,0.235294
24-11-2025 6.00,E6160_C6610,Rectifier=1,pmUtilization,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=7,pmUtilization,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=6,pmUtilization,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=5,pmUtilization,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=3,pmUtilization,14.472727
24-11-2025 6.00,E6150G2_C6610,Rectifier=2,pmUtilization,0
24-11-2025 6.00,E6150G2_C6610,Rectifier=1,pmUtilization,0
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=2,pmUtilization,0
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=1,pmUtilization,0
24-11-2025 6.00,E6160_C6610,Rectifier=2,pmUtilization,1.235294
24-11-2025 6.00,E6150G2_C6610,DcDcConverter=1,pmDcDcConverterState,0
24-11-2025 6.00,E6150G2_C6610,TimeConfiguredPeakLoadShifting=1,pmTcplsDischargePower,0
24-11-2025 6.00,E6150G2_C6610,TimeConfiguredPeakLoadShifting=1,pmTcplsDischargeEnergyAccumulated,0
24-11-2025 6.00,E6160_C6610,EnergyMeter=1,pmPowerConsumption,105.714286
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=DcBranch-1,pmPowerConsumption,282.043478
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,258.558559
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,501.108108
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=1,pmPowerConsumption,0.855856
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_3,pmPower,0
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_2,pmPower,5.945455
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_1,pmPower,5.745455
24-11-2025 6.00,E6150G2_C6610,PowerConfiguredPeakShaving=1,pmPcpsDischargePower,0
24-11-2025 6.00,E6150G2_C6610,PowerConfiguredPeakShaving=1,pmPcpsDischargeEnergyAccumulated,1
24-11-2025 6.00,E6150G2_C6610,PowerConfiguredPeakShaving=1,pmPcpsDischargeEnergy,0
24-11-2025 6.00,E6160_C6610,Battery=1,pmOverTempAlarms,0
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmOverTempAlarms,0
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmOverTempAlarms,0
24-11-2025 6.00,E6160_C6610,Rectifier=3,pmOutputVoltage,545.441176
24-11-2025 6.00,E6160_C6610,Rectifier=2,pmOutputVoltage,545.705882
24-11-2025 6.00,E6160_C6610,Rectifier=1,pmOutputVoltage,545.676471
24-11-2025 6.00,E6150G2_C6610,Rectifier=7,pmOutputVoltage,519.345455
24-11-2025 6.00,E6150G2_C6610,Rectifier=6,pmOutputVoltage,519.927273
24-11-2025 6.00,E6160_C6610,EnergyMeter=Blvd-1,pmPowerConsumption,85
24-11-2025 6.00,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeProhibitState,0
24-11-2025 6.00,E6150G2_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,1
24-11-2025 6.00,E6160_C6610,PowerProfile=1,pmPowerSystemEcoModeStatus,0
24-11-2025 6.00,E6150G2_C6610,TimeConfiguredPeakLoadShifting=1,pmTcplsDischargeEnergy,0
24-11-2025 6.00,E6160_C6610,PowerProfile=1,pmSystemVoltage,545.411765
24-11-2025 6.00,E6150G2_C6610,PowerProfile=1,pmSystemVoltage,520.018182
24-11-2025 6.00,E6160_C6610,PowerProfile=1,pmSystemPowerConsumption,105.617647
24-11-2025 6.00,E6150G2_C6610,PowerProfile=1,pmSystemPowerConsumption,505.027273
24-11-2025 6.00,E6160_C6610,PowerProfile=1,pmSystemCurrent,2
24-11-2025 6.00,E6150G2_C6610,PowerProfile=1,pmSystemCurrent,9.681818
24-11-2025 6.00,E6160_C6610,BatteryBackup=1,pmStateOfHealth,97
24-11-2025 6.00,E6160_C6610,Battery=1,pmStateOfHealth,97
24-11-2025 6.00,E6160_C6610,TimeConfiguredPeakLoadShifting=1,pmTcplsDischargeEnergyAccumulated,2
24-11-2025 6.00,E6150G2_C6610,BatteryBackup=1,pmStateOfHealth,98
24-11-2025 6.00,E6160_C6610,BatteryBackup=1,pmStateOfCharge,96
24-11-2025 6.00,E6160_C6610,Battery=1,pmStateOfCharge,96
24-11-2025 6.00,E6150G2_C6610,BatteryBackup=1,pmStateOfCharge,84
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmStateOfCharge,84
24-11-2025 6.00,E6160_C6610,Sensor=1,pmSensorValue,1019
24-11-2025 6.00,E6150G2_C6610,Sensor=2,pmSensorValue,1023
24-11-2025 6.00,E6150G2_C6610,Sensor=1,pmSensorValue,1023
24-11-2025 6.00,E6160_C6610,PowerProfile=1,pmRectifiersUtilization,0.735294
24-11-2025 6.00,E6150G2_C6610,PowerProfile=1,pmRectifiersUtilization,2.572727
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmStateOfHealth,98
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_3,pmCurrent,0
24-11-2025 6.00,E6160_C6610,Rectifier=3,pmOutputPower,6.352941
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_1,pmCurrent,0
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInDelivers,0
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInBcastPkts,1
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInBcastPkts,0
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInBcastPkts,2
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInBcastPkts,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_B,ifOutErrors,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_A,ifOutErrors,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_B,ifOutErrors,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_A,ifOutErrors,0
24-11-2025 6.00,E6160_C6610,VlanPort=SCC.IF1,ifOutDiscards,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_B,ifOutDiscards,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_A,ifOutDiscards,0
24-11-2025 6.00,E6150G2_C6610,VlanPort=SCC.IF1,ifOutDiscards,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_B,ifOutDiscards,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_A,ifOutDiscards,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_B,ifInErrors,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_A,ifInErrors,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_B,ifInErrors,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_A,ifInErrors,0
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInDelivers,6394
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInDelivers,3311
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInDelivers,115
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInForwDatagrams,0
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCOutBcastPkts,0
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInReceives,115
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInReceives,3311
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInReceives,6394
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInReceives,0
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInOctets,19974
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInOctets,293563
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInOctets,1171496
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInOctets,0
24-11-2025 6.00,E6160_C6610,VlanPort=SCC.IF1,ifInDiscards,0
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastPkts,2
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastPkts,5
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastPkts,0
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastOctets,64
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastOctets,0
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastOctets,160
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastOctets,0
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInForwDatagrams,0
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInForwDatagrams,0
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCInForwDatagrams,0
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCInMcastPkts,0
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCOutBcastPkts,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_B,ifInDiscards,0
24-11-2025 6.00,E6150G2_C6610,VlanPort=SCC.IF1,ifInDiscards,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_B,ifHCInUcastPkts,3311
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_A,ifHCInUcastPkts,125
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_B,ifHCInUcastPkts,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_A,ifHCInUcastPkts,6502
24-11-2025 6.00,E6160_C6610,VlanPort=SCC.IF1,ifHCInOctets,32024
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_B,ifHCInOctets,353161
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_A,ifHCInOctets,51356
24-11-2025 6.00,E6150G2_C6610,VlanPort=SCC.IF1,ifHCInOctets,1297040
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_B,ifHCInOctets,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_A,ifHCInOctets,1405915
24-11-2025 6.00,E6160_C6610,VlanPort=SCC.IF1,ifHCInMulticastPkts,177
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_B,ifHCInMulticastPkts,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_A,ifHCInMulticastPkts,223
24-11-2025 6.00,E6150G2_C6610,VlanPort=SCC.IF1,ifHCInMulticastPkts,606
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_B,ifHCInMulticastPkts,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_A,ifHCInMulticastPkts,801
24-11-2025 6.00,E6150G2_C6610,PowerMeter=Output_2,pmCurrent,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_A,ifHCInBroadcastPkts,175
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_B,ifHCInBroadcastPkts,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_A,ifHCLossOfSignal,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_B,ifHCLossOfSignal,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_A,ifHCLossOfSignal,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_B,ifHCLossOfSignal,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_B,ifInDiscards,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_A,ifInDiscards,22
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_B,ifHCOutUcastPkts,2075
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_A,ifHCOutUcastPkts,110
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_B,ifHCOutUcastPkts,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_A,ifHCOutUcastPkts,15507
24-11-2025 6.00,E6160_C6610,VlanPort=SCC.IF1,ifHCOutOctets,23285
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_B,ifHCOutOctets,183015
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_A,ifHCOutOctets,23761
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_A,ifInDiscards,7
24-11-2025 6.00,E6150G2_C6610,VlanPort=SCC.IF1,ifHCOutOctets,15637153
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_A,ifHCOutOctets,16129292
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_B,ifHCOutMulticastPkts,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_A,ifHCOutMulticastPkts,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_B,ifHCOutMulticastPkts,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_A,ifHCOutMulticastPkts,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_B,ifHCOutBroadcastPkts,21
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_A,ifHCOutBroadcastPkts,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_B,ifHCOutBroadcastPkts,67
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_A,ifHCOutBroadcastPkts,0
24-11-2025 6.00,E6150G2_C6610,EthernetPort=TN_B,ifHCOutOctets,23182
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCOutBcastPkts,0
24-11-2025 6.00,E6160_C6610,EthernetPort=TN_B,ifHCInBroadcastPkts,0
24-11-2025 6.00,E6150G2_C6610,InterfaceIPv4=1,ipIfStatsHCOutForwDatagrams,0
24-11-2025 6.00,E6160_C6610,Battery=1,pmBatteryTemperature,1022
24-11-2025 6.00,E6150G2_C6610,BatteryBackup=1,pmBatteryTemperature,1022
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmBatteryTemperature,1022
24-11-2025 6.00,E6160_C6610,Battery=1,pmBatteryTemp,0.705882
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmBatteryTemp,0.705882
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmBatteryTemp,0.705882
24-11-2025 6.00,E6160_C6610,BatteryBackup=1,pmBatteryPower,100001.8
24-11-2025 6.00,E6160_C6610,Battery=1,pmBatteryPower,100000
24-11-2025 6.00,E6150G2_C6610,BatteryBackup=1,pmBatteryPower,100000
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmBatteryPower,100000
24-11-2025 6.00,E6150G2_C6610,BatteryBackup=1,pmBatteryDischargeTimeDistr,11.625
24-11-2025 6.00,E6150G2_C6610,BatteryBackup=1,pmBatteryDepthOfDischargeDistr,13.285714
24-11-2025 6.00,E6160_C6610,BatteryBackup=1,pmBatteryCurrent,1000.033333
24-11-2025 6.00,E6160_C6610,Battery=1,pmBatteryCurrent,1000
24-11-2025 6.00,E6150G2_C6610,BatteryBackup=1,pmBatteryCurrent,1000
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmBatteryCurrent,1000
24-11-2025 6.00,E6160_C6610,Battery=1,pmBatteryCellVoltageMin,0.666667
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmBatteryCellVoltageMin,0.666667
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmBatteryCellVoltageMin,0.666667
24-11-2025 6.00,E6160_C6610,BatteryBackup=1,pmBatteryTemperature,1020.533333
24-11-2025 6.00,E6150G2_C6610,BatteryBackup=1,pmBatteryTemperatureDistr,0.058824
24-11-2025 6.00,E6160_C6610,BatteryBackup=1,pmBatteryTemperatureDistr,0.470588
24-11-2025 6.00,E6150G2_C6610,Battery=1,pmBatteryVoltage,521
24-11-2025 6.00,E6160_C6610,InterfaceIPv4=1,ipIfStatsHCOutBcastPkts,0
24-11-2025 6.00,E6160_C6610,EnergyMeter=Blvd-1,pmConsumedEnergyAccumulated,17
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=DcBranch-1,pmConsumedEnergyAccumulated,43
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=Blvd-1,pmConsumedEnergyAccumulated,48
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=1,pmConsumedEnergyAccumulated,93
24-11-2025 6.00,E6150G2_C6610,EnergyMeter=1,pmConsumedEnergyAccumulated,1
24-11-2025 6.00,E6160_C6610,EnergyMeter=Blvd-1,pmConsumedEnergy,5
24-11-2025 6.00,E6160_C6610,EnergyMeter=1,pmConsumedEnergy,6
